"CHAVE DE ACESSO","MODELO","SÉRIE","NÚMERO","NATUREZA DA OPERAÇÃO","DATA EMISSÃO","EVENTO MAIS RECENTE","DATA/HORA EVENTO MAIS RECENTE","CPF/CNPJ Emitente","RAZÃO SOCIAL EMITENTE","INSCRIÇÃO ESTADUAL EMITENTE","UF EMITENTE","MUNICÍPIO EMITENTE","CNPJ DESTINATÁRIO","NOME DESTINATÁRIO","UF DESTINATÁRIO","INDICADOR IE DESTINATÁRIO","DESTINO DA OPERAÇÃO","CONSUMIDOR FINAL","PRESENÇA DO COMPRADOR","VALOR NOTA FISCAL"
"25250114140752000162550010000020011075142461","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","2001","VENDA - FORA DO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 10:46:00","14140752000162","JANILENE RODRIGUES GONCALVES SARMENTO ME","161876668","PB","SOUSA","12397930000100","UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-B","CE","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","6255.00"
"35250166969262000177550010000200331004640320","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","20033","AMOSTRA GRATIS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 10:49:31","66969262000177","UNIT INDUSTRIA. COMERCIO. IMPORTACAO E EXPORTACAO","113303062115","SP","SAO PAULO","28523215000378","HOSPITAL UNIVERSITARIO ANTONIO PEDRO","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","35.64"
"25250104275741000136550010000072891094219478","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","7289","VDA ADQ/REC TER SUJ SUB TRIB C","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 10:50:59","04275741000136","F.G. AUTO SERVICE LTDA - ME","161304168","PB","JOAO PESSOA","24098477000110","UNIVERSIDADE FEDERAL DA PARAIBA UFPB","PB","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","733.01"
"41250147897601000102550010000010901427216740","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","1090","VENDA - FORA DO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 10:55:24","47897601000102","FAC EDUCACAO E TECNOLOGIA LTDA","9096458409","PR","CURITIBA","28523215003989","UNIVERSIDADE FEDERAL FLUMINENSE","RJ","CONTRIBUINTE ISENTO","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","659.85"
"24250121172344000158550010000287911518005122","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","28791","5102 Venda Interna Normal","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:01:20","21172344000158","J NUNES DISTRIBUIDORA DE ALIMENTOS EIRELI","204169810","RN","NATAL","00394502006428","COMANDO DA MARINHA","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","149.00"
"24250121172344000158550010000287901518005125","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","28790","5102 Venda Interna Normal","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:05:31","21172344000158","J NUNES DISTRIBUIDORA DE ALIMENTOS EIRELI","204169810","RN","NATAL","00394502006428","COMANDO DA MARINHA","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","54.00"
"42250107809370000113550010000012631001547029","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","1263","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:06:40","07809370000113","GRACIFARMA FARMACIA LTDA","255122861","SC","AGUAS DE CHAPECO","00394494014510","PENITENCIARIA FEDERAL EM CATANDUVAS - PR","PR","CONTRIBUINTE ISENTO","2 - OPERAÇÃO INTERESTADUAL","0 - NORMAL","1 - OPERAÇÃO PRESENCIAL","2610.00"
"24250121172344000158550010000287921518005120","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","28792","5102 Venda Interna Normal","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:09:00","21172344000158","J NUNES DISTRIBUIDORA DE ALIMENTOS EIRELI","204169810","RN","NATAL","00394502039784","COMANDO DA MARINHA","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","449.50"
"24250101653918000100550000000078921733628255","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","0","7892","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:09:12","01653918000100","COMERCIAL J.A. LTDA.","200773011","RN","NATAL","00394502003755","CAPITANIA DOS PORTOS DA PARAIBA","PB","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","122.90"
"41250147897601000102550010000010911432778570","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","1091","VENDA - FORA DO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:09:58","47897601000102","FAC EDUCACAO E TECNOLOGIA LTDA","9096458409","PR","CURITIBA","28523215003989","UNIVERSIDADE FEDERAL FLUMINENSE","RJ","CONTRIBUINTE ISENTO","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","998.10"
"41250110626630000120550010000062921000172119","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","6292","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS ENTR","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:10:24","10626630000120","MANAIM COMERCIAL LTDA","9046956459","PR","SANTO ANTONIO DA PLATINA","09559505000165","10 BATALHAO LOGISTICO","RS","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","1503.60"
"31250113579783000151550010000041851329020051","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","4185","VENDAS DE MERCADORIAS ADQUIRIDAS OU RECEBIDAS DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:14:03","13579783000151","MARCELO MOHALLEM EPP","17666040024","MG","ITAJUBA","33004540000100","FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO","MT","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","20480.00"
"24250121172344000158550010000287931518005127","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","28793","5102 Venda Interna Normal","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:12:22","21172344000158","J NUNES DISTRIBUIDORA DE ALIMENTOS EIRELI","204169810","RN","NATAL","00394502039784","COMANDO DA MARINHA","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","48.00"
"31250113579783000151550010000041861013763850","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","4186","SIMPLES REMESSA DE MERCADORIA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:19:06","13579783000151","MARCELO MOHALLEM EPP","17666040024","MG","ITAJUBA","33004540000100","FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO","MT","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","770.00"
"33250107139780000102550010000062261900062262","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","6226","VENDA MERC. DEST A NAO CONTRB.","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:19:17","07139780000102","TOMADA 1 AUDIOVISUAL LTDA","77850880","RJ","RIO DE JANEIRO","05440725000114","FUNDACAO UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO","PE","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","0 - NORMAL","0 - NÃO SE APLICA","6678.00"
"24250110536180000184550010000045831518005123","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","4583","5405 Venda de mercadoria adqui receb com subs","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:19:44","10536180000184","ALTO OESTE ALIMENTOS LTDA","202174786","RN","MOSSORO","04892707001506","SUPERINTENDENCIA REG NO ESTADO RN DNIT - COD. 0027648","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","183.60"
"41250147897601000102550010000010921408579374","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","1092","VENDA - FORA DO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:26:05","47897601000102","FAC EDUCACAO E TECNOLOGIA LTDA","9096458409","PR","CURITIBA","28523215003989","UNIVERSIDADE FEDERAL FLUMINENSE","RJ","CONTRIBUINTE ISENTO","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","998.10"
"41250110626630000120550010000062931000172124","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","6293","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS ENTR","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:27:28","10626630000120","MANAIM COMERCIAL LTDA","9046956459","PR","SANTO ANTONIO DA PLATINA","09562143000161","34 BATALHAO DE INFANTARIA MECANIZADO","PR","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","1068.32"
"50250122663105000163550010000018351010018351","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","1835","VENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 10:28:44","22663105000163","LIFE SERVICE COM DE PROD HOSP LTDA","284427268","MS","CAMPO GRANDE","15461510000800","PROGRAMA DE ASSISTENCIA A SAUDE DA UFMS","MS","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","320.00"
"35250128545344000103550000000053811882993976","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","0","5381","VENDA DE MERCADORIA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:36:08","28545344000103","QUIMIGOL IMPORTACAO E COMERCIO LTDA","118471511118","SP","SAO PAULO","18560547000107","UFSB - UNIVERSIDADE FEDERAL DO SUL DA BAHIA","BA","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","1791.00"
"13250121586265000193550010000050261526977575","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","5026","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 10:37:08","21586265000193","M J AGUIAR HIPOLITO FILHO - ME","53638298","AM","MANAUS","10207029000100","COMANDO DO COMANDO MILITAR DA AMAZONIA","AM","CONTRIBUINTE ISENTO","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","2466.02"
"35250107343901000125550100000108521709655115","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","10","10852","Venda de mercadoria adquirida ou recebida de terce","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:38:39","07343901000125","LUQUIPECAS COMERCIO EIRELI EPP","117045379115","SP","SAO PAULO","00394429019804","GRUPAMENTO DE APOIO DE SAO PAULO","SP","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","928.96"
"51250108720473000175550010000114251000296101","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","11425","Vendas de Mercadorias adq./receb. de terceiros","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 10:38:35","08720473000175","GOIABEIRAS AUTO CENTER LTDA","133357295","MT","VARZEA GRANDE","00059311000711","FUNDACAO NACIONAL DO INDIO","MT","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","7187.39"
"29250101788237000141550010000301051001100857","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","30105","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS EM O","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:38:55","01788237000141","MC COMERCIO DE AGUA MINERAL E PRODUTOS ALIMENTICIOS LTDA","64534499","BA","SALVADOR","15180714000104","UNIVERSIDADE FEDERAL DA BAHIA-UFBA","BA","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","0 - NORMAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","583.10"
"35250128545344000103550000000053821497567013","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","0","5382","VENDA DE MERCADORIA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:39:52","28545344000103","QUIMIGOL IMPORTACAO E COMERCIO LTDA","118471511118","SP","SAO PAULO","18560547000107","UFSB - UNIVERSIDADE FEDERAL DO SUL DA BAHIA","BA","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","626.85"
"33250129960082000106550010000035071284866525","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3507","VENDA DE MERCADORIAADQ DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:39:18","29960082000106","SUPER DR COM DE PROD MED HOSP LTDA","11139680","RJ","RIO DE JANEIRO","00394544021000","MINISTERIO DA SAUDE - HOSPITAL GERAL DE IPANEMA/RJ","RJ","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","99600.00"
"13250121586265000193550010000050271611036302","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","5027","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 10:43:48","21586265000193","M J AGUIAR HIPOLITO FILHO - ME","53638298","AM","MANAUS","10207029000100","COMANDO DO COMANDO MILITAR DA AMAZONIA","AM","CONTRIBUINTE ISENTO","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","3565.33"
"33250129960082000106550010000035081430120119","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3508","VENDA DE MERCADORIAADQ DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:44:11","29960082000106","SUPER DR COM DE PROD MED HOSP LTDA","11139680","RJ","RIO DE JANEIRO","00394544021000","MINISTERIO DA SAUDE - HOSPITAL GERAL DE IPANEMA/RJ","RJ","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","49800.00"
"53250103160007000169550010001027201000585749","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102720","VENDA DE PRODUCAO DO ESTABELECIMENTO. EFETUADA FORA DO ESTA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:48:50","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","03568867000136","HOSPITAL DAS FORCAS ARMADAS","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","11959.50"
"42250134064557000108550010000149981591798151","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","14998","DEVOLUCAO DE VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:52:46","34064557000108","MEDMED COMERCIO MATERIAIS HOSPITALARES LTDA","260137260","SC","ITAPEMA","09570295000297","COMANDO 5 BRIGADA DE CAVALARIA BLINDADA","PR","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","532.00"
"33250129960082000106550010000035091808651470","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3509","VENDA DE MERCADORIAADQ DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:54:14","29960082000106","SUPER DR COM DE PROD MED HOSP LTDA","11139680","RJ","RIO DE JANEIRO","00394544021000","MINISTERIO DA SAUDE - HOSPITAL GERAL DE IPANEMA/RJ","RJ","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","49800.00"
"53250103160007000169550010001027211000585754","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102721","VENDA DE PRODUCAO DO ESTABELECIMENTO. EFETUADA FORA DO ESTA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:55:22","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","33787094003408","FUNDACAO INSTIT BRAS DE GEOGRAFIA E ESTATISTICA IBGE","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","760.00"
"28250110305404000147550010000021681411672475","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","2168","VENDA DENTRO DO ESTADO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 11:55:53","10305404000147","UNIGAS DISTRIBUIDORA DE AGUA E GAS LTDA - ME","271228954","SE","ARACAJU","26474056000929","SUPERINTENDENCIA DO IPHAN EM SERGIPE .IPHAN-SE","SE","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","133.00"
"35250115448112000187550010000356681906947920","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","35668","Remessa Para Pesquisa Clinica","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 12:02:23","15448112000187","PINEX COMERCIAL IMPORTADORA E SERVICOS - EPP","145221150116","SP","SAO PAULO","01567601000224","HOSPITAL DAS CLINICAS - UFG","GO","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","13333.17"
"31250118520715000130550010000105821120105827","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","10582","Venda de producao do estabelecimento. destinada a nao contri","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 12:28:54","18520715000130","SCAN DIAGNOSTICA IND E COM LTDA","21881290093","MG","SAO JOSE DA LAPA","15180714000520","UNIVERSIDADE FEDERAL DA BAHIA","BA","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","3347.20"
"31250155261686000166550010000004351000043597","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","435","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 12:32:46","55261686000166","FORTALEZA COMERCIO E SERVIÇOS LTDA","49010000060","MG","BELO HORIZONTE","00394460007669","DELEGACIA DA RECEITA FEDERAL EM BOA VISTA","RR","CONTRIBUINTE ISENTO","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","259.80"
"53250103160007000169550010001027261000585823","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102726","REMESSA DE PRODUCAO DO ESTABELECIMENTO PARA VENDA FORA DO E","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 12:46:34","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","03568867000136","HOSPITAL DAS FORCAS ARMADAS","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","520.00"
"33250123139891000167550010000057511854464170","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","5751","VENDA MERCADORIA ADQ. TERCEIROSC/ST","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 13:11:04","23139891000167","BTG COMERCIAL CIRURGICO LTDA","87007766","RJ","RIO DE JANEIRO","00394544017150","MINISTERIO DA SAUDE INSTITUTO NACIONAL DE CANCER","RJ","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","90000.00"
"31250155261686000166550010000004381000043629","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","438","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 13:31:48","55261686000166","FORTALEZA COMERCIO E SERVIÇOS LTDA","49010000060","MG","BELO HORIZONTE","00394502034472","BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","5721.52"
"31250155261686000166550010000004391000043634","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","439","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 13:33:37","55261686000166","FORTALEZA COMERCIO E SERVIÇOS LTDA","49010000060","MG","BELO HORIZONTE","00394502034472","BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","9408.93"
"13250121586265000193550010000050281407329477","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","5028","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 12:30:33","21586265000193","M J AGUIAR HIPOLITO FILHO - ME","53638298","AM","MANAUS","11803735000170","3 BATALHAO DE INFANTARIA DE SELVA","AM","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","1720.42"
"35250137849572000150550010000000111299084535","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","11","VENDAS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 13:50:58","37849572000150","LICITA TUDO LTDA","214282149112","SP","BIRIGUI","10652179000549","INS FED DO PARANA CAMPUS PARANAGUA","PR","CONTRIBUINTE ISENTO","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","2400.00"
"35250134383762000136550010000030681122284140","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","3068","VENDA DE MERCADORIA ADQUIRIDA OU RECEBIDA DE TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:05:21","34383762000136","EVOLUTION COMERCIO DE COMPONENTES ELETRONICOS LTDA","636394139119","SP","SAO CAETANO DO SUL","07722779000106","FUNDACAO UNIVERSIDADE FEDERAL DO ABC","SP","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","1466.60"
"35250100398022000232550010002195321098054942","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","219532","REMESSA DE MERC P/ CONTA E ORDEM DE TERC","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:07:04","00398022000232","PRO ANALISE QUIMICA E DIAGNOSTICA LTDA","278182145117","SP","COTIA","15180714000104","UNIVERSIDADE FEDERAL DA BAHIA-UFBA","BA","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","1750.00"
"35250107097898000107550020000029581388388484","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","2","2958","VENDA DE MERC. ADQ DE TERCEIRO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:07:33","07097898000107","GEB-COMERCIO DE PRODUTOS AGROPECUARIOS LTDA ME","606199550117","SP","SANTA BARBARA D OESTE","10838653000440","INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ESPIRI","ES","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","3922.88"
"35250108190722000168550010000114971000111156","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","11497","SAIDA - REMESSA PARA LABORATORIO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:09:37","08190722000168","SYNEOS HEALTH BRASIL LTDA.","151504780117","SP","SAO PAULO","00394544017150","MINISTERIO DA SAUDE INSTITUTO NACIONAL DE CANCER","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","780.22"
"35250148706431000102550010000005611934629012","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","561","REVENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 14:16:50","48706431000102","BETAQUIMICA EQUIPAMENTOS PARA LABORATORIO LTDA","124406620110","SP","SAO JOSE DO RIO PRETO","75101873000602","UTFPR - CAMPUS CAMPO MOURAO","PR","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","1887.00"
